FRI;400-423;Ela Plus Enterprise;3;096 69 93 503 LINE;;NO;NO;CREDIT;90;PUTHEAVY
SAT;400-083;NEXT GENERATION DISTRIBUTION CO., LTD.;3;012 98 12 44;chanthol_chhim@bat.com;YES;NO;CREDIT;NR;PUTHEAVY
MON;400-566;C S L ( CONSINGMENT 180 MONTHS);3;010 88 34 39;khcslenterprise@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
TUE;400-437;K.C.C.V PLANTATION CO.,LTD;3;"069 33 75 78 077 21 04 84";sothavuthchheng@yahoo.com;NO;NO;CREDIT;90;PUTHEAVY
WED;400-440;CNS COSMO CO.,LTD;3;010 323 973;Simchomnol168@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
THU;400-559;SOPHEN BOPHA(CAMBODIA) CO.,LTD.;3;"016 320 389 LINE 088 27 86 118";;NO;NO;CREDIT;90;PUTHEAVY
FRI;400-571;Versailles Beaute Paris;3;097 888 63 88;;NO;NO;CREDIT;90;PUTHEAVY 
SAT;400-451;UPA UNITED PRO ADVANCE CAMBODIA;3;"096 65 000 96 096 3 2222 72 Talegram";;NO;NO;CREDIT;180;PUTHEAVY
MON;400-453;NANA NUNANIT;3;010 24 62 63 Telegram;;NO;NO;CREDIT;180;PUTHEAVY
TUE;400-452;TS BEVERAGE (CAMBODIA) CO.,LTD;3;096 678 5551 Telegram;;NO;NO;CREDIT;90;PUTHEAVY
WED;400-585;C'EST LA VIE;3;"067 66 07 86 098 66 07 86 011 772 226";;NO;NO;CREDIT;90;PUTHEAVY
THU;400-434;VNK CORPORATION LTD - (VAT);3;"011 53 54 36 016 718 747";;YES;NO;CREDIT;90;PUTHEAVY
FRI;400-578;CAMSOLID CO.,LTD;3;"093 999 548 Telegram 099 747 935";;NO;NO;CREDIT;90;PUTHEAVY
SAT;100-489;OKF & SS ADVENTURES CO.,LTD.;3;"015 222 851 090 697 555 010 831 891 telegram: Vuth Tak";vuthtak@gmail.com;YES;DIS5% EVERY ORDER;CREDIT;90;PUTHEAVY
MON;400-169;LY THEA TRADING CO.,LTD.(CONSIGNMENT 90MONTHS);3;"015 822 821 097 822 821 011 535 395";thealy_888@yahoo.com;NO;NO;CREDIT;90;PUTHEAVY
TUE;400-347;D&R Distribution;3;"070 810 005 012 86 73 26 Telegram";;NO;NO;CREDIT;90;PUTHEAVY 
WED;100-186;SVY;3;"096 41 45 242 telegram 011 36 46 24";svy.cam@gmail.com;NO;DIS-3% EVERY ORDER;CREDIT;90;PUTHEAVY
THU;400-170;RAKIMLONG TEA;3;093 911 950;rakimlong69@gmail.com;NO;NO;CREDIT;90;PUTHEAVY 
FRI;100-587;HENG YONG INTERNATIONAL TRADING (CONSIGNMENT);3;"010 306 062 017 306 062";"lim.horpheng@gmail.com kuysan_lim@yahoo.com";NO;NO;CREDIT;NR;PUTHEAVY
SAT;100-591;SAVE CAMBODIA'S WILDLIFE(CONSIGNMENT 180MONTHS)(ទឹកឃ្នុំ);3;"031 3333 031 081 214 777 Telegram";dypong@cambodiaswildlife.org;NO;DIS 10% EVERY ORDER;CREDIT;90;PUTHEAVY
MON;400-182;CHIP SRUN;3;"093 919 156 098 935 537 (telegram: LY HOUR)";chanveasna.hun@chipmong.com;NO;NO;CREDIT;90;PUTHEAVY
TUE;100-226;OAO CAM CORP;3;092 595 856;inoctober@naver.com;NO;NO;CREDIT;90;PUTHEAVY
THU;400-208;SELA PEPPER CO.,LTD(CONSIGNMENT 180MONTHS);3;015 778 178;"sales@selapepper.com chanleak@selapepper.com";NO;DIS 5% EVERY ORDER;CREDIT;90;PUTHEAVY
FRI;400-212;GOLD CASHEW;3;"012 991 221 069 991 221";goldpalm.org@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
SAT;400-234;SINOWAY CO.,LTD.(ត្រជាក់);3;"086 789 958 093 410 231";lukejunyu16@outlook.com;NO;NO;CREDIT;90;PUTHEAVY
MON;400-125;H.S.H (CHANGE TO LY LY);3;070 928 824;f.salesadmin@bpctrading.com.kh;NO;NO;CREDIT;90;PUTHEAVY
WED;100-427;SAMBATHVATHANAK;3;"0234666666 085330866";rice_department@sambath-vathanak.com;NO;NO;CREDIT;90;PUTHEAVY
THU;400-238;SREY OUN;3;"0963363006 089824395";;NO;NO;CREDIT;90;PUTHEAVY
FRI;400-361;EZER HEALING FOOD CO.,LTD - CONSIGNMENT;3;"010 815 882 TELEGRAM 071 928 8550";duongmichveha@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
SAT;400-219;GAE (GOLDSTAR APAC ENTERPRISES);3;;;NO;DIS 10% EVERY ORDER;CREDIT;90;PUTHEAVY
MON;400-366;APSARA RICE RICE(CAMBODIACO).,LTD.;3;099 567 956;rmk.mtlmt1@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
TUE;400-364;UNBOXED MAKETING;3;069 707 773;chanteka@unboxedmkt.com;YES;NO;CREDIT;90;PUTHEAVY
WED;400-363;CHOMROM TNAUT;3;"096 833 7773 010 818 489(NEW)";;NO;NO;CREDIT;90;PUTHEAVY
THU;400-378;Natural Honey;3;011 333 982;;NO;NO;CREDIT;90;PUTHEAVY 
FRI;400-377;SEO WON HARP AND GOLDEN BOWL (CONSIGNMENT);3;012 461 276 Telegram;Thealy_888@yahoo.com;NO;NO;CREDIT;90;PUTHEAVY
SAT;400-335;BTI MARKETING & TREVEL CO.,LTD.;3;092 888369;account@bti-marketing.net;NO;"DIS-20% do not pay listing code";CREDIT;90;PUTHEAVY
MON;100-020;MEMOT VENTURE CO.,LTD.;3;"016 661 502 096 40 74 136 Telegram";sale01@memotventure.com;YES;DIS5% ( dicount on cost );CREDIT;90;PUTHEAVY
TUE;100-096;HENG HAK HENG TRADING CO.,LTD.;3;016 765 757;"henghakheng168@gmail.com hongphea168@gmail.com";YES;NO;CREDIT;90;PUTHEAVY
WED;101-187;Extra Virgin Coconut Oil;3;"017 912 019 096 720 4583";uyratanak@yahoo.com;NO;order 24+1unit Dis 30%;CREDIT;90;PUTHEAVY
THU;400-386;Haruko Daiki Co.,ltd (Consingment);3;"061 200 057 085 833309 (telagram: haruku sale)";;YES;NO;CS 6 MONTHS;90;PUTHEAVY
FRI;400-398;PYREMEES Gourmets (Condignment );3;"BONG TY'S FRIEND 069 774 954";;NO;NO;CS 6 MONTHS;90;PUTHEAVY
SAT;400-399;GOLDEN H H Co., LTD.;3;"085 666 848 085 666 580 098 892 888 (TEANG TELAGRAM) 093 737 818 (sale Telegram )";sales@dnwd.biz;NO;NO;"CS 6 MONTHS SEP-MARCH 2020";90;PUTHEAVY
MON;400-403;BOUY MENG HONG(MILDDA MILK);3;"070 278 787 088 700 0001";;NO;NO;CREDIT;NR;PUTHEAVY
TUE;400-393;Hun Hor Wholesale;3;"097 67 70 003 Telegram  096 57 70 003";;NO;NO;CREDIT;90;PUTHEAVY
WED;400-424;HONEY MANUKA TRADINF CO.,LTD;3;096 7015 004 ( telegram );rachnanss@gmail.com;NO;NO;"CS 6 MONTH (DEC 2019 TILL MAY 2020)";90;PUTHEAVY
THU;100-592;SANTA BECAM TRADING CO.,LTD;3;"011 666 677 096 8389045(TELE: SALE IVY)";;YES;NO;"CS 6 MONTH (DEC 2019 TILL MAY 2020)";90;PUTHEAVY
FRI;400-557;XIYUANXING INTERNATIONAL TRADE CO., LTD;3;"011 838 171 078 589 633";"18602398053@163.COM 709324320@qq.com";YES;NO;"CS 3 MONTH JAN TILL APRIL 2020";90;PUTHEAVY
SAT;400-418;BALLI NIPPERS;3;"093 724 224 085 622 499 088 873 5292 010 544 585(LINE)";;NO;NO;CREDIT;90;PUTHEAVY
MON;400-428;A T FOODS Co.,Ltd;3;"092 672 894 096 768 3774 071 700 08888";at.foods168@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
TUE;400-560;HERBA (CAMBODIA) CO.,LTD;3;"010 791 218 081 999 15";samnangk@herbacambodia.com;NO;NO;CREDIT;90;PUTHEAVY
WED;400-201;SLN FOOD SUPPLY;3;"098 316 5970 097 748 2538";"leakhenasouk63@gmail.com hlsdistribution@gmail.com";NO;NO;CREDIT;90;PUTHEAVY
TUE;400-441;F CAFE ORGANIC;3;"085 334 041 070 334 041";mikthona.chab@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
WED;400-572;DYNITH MANUFACTURING INDUSTRIAL CO.,LTD;3;"088 933 88 99 015 838 575(telegram: sale dynith) 093 975 926 ( Tragram)";sales@dynithmf.com;NO;NO;CREDIT;90;PUTHEAVY
THU;400-574;SRE KHMER;3;097 8234156 Telegram:;;NO;NO;CREDIT;90;PUTHEAVY
FRI;400-576;Golden Honey Farm;3;"096 79 88 388 097 79 88 088";;NO;NO;CREDIT;90;PUTHEAVY
SAT;400-579;CHETHA VIPHOU Trading Co.,Ltd;3;"012 300 240 081 719 093";ngeth.lina@yahoo.com;NO;NO;CREDIT;90;PUTHEAVY
MON;400-582;ROYAL TEA PRODUCTS;3;"087 339 316 089 268 535 TELEGRAM";;NO;NO;CREDIT;90;PUTHEAVY
TUE;400-034;A.S.R Flour Co.,Ltd;3;070 272 272;asr.purchasorder@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
WED;400-583;KANGDELI;3;010  996 369;;NO;NO;CREDIT;90;PUTHEAVY
THU;400-243;TSNAIL THAILAND;3;096 745 5201;ummachien@gmail.com;NO;NO;CREDIT;90;PUTHEAVY
FRI;100-011;HENG YI;3;"012 653 993 015 827 352";seanghengyi@gmail.com;NO;NO;CREDIT;NR;PUTHEAVY
SAT;400-176;SEPPACAM PHALIT THOUB;3;"012 911 339 015 757 761 096 322 2104 ( Telegram )";"agaragarwood@gmail.com chhayly.sreng@gmail.com leangheng.sreng@yahoo.com";NO;NO;CREDIT;90;PUTHEAVY
MON;100-014;SUTL CORPORATION(CAMBODIA)PTE LTD;3;"081 47 41 07 069 37 39 29";"yeat.sinatha@gmail.com chansovann069@gmail.com";YES;NO;CREDIT;90;PUTHEAVY
WED;100-301;ERAGOLD CORPORATION (VAT);3;"096 55 67 047 093 80 75 85";lenhchenghr12@gmail.com;NO;NO;CREDIT;90;PUTHEAVY 
THU;400-586;MGL DISTRIBUTION;3;"017 237 304 017 771 687(TELEGRAM: SALE MGL)";"vongsok168@gmail.com reatreyy001@gmail.com";NO;NO;CREDIT;NR;PUTHEAVY
FRI;400-155;cuties;3;016 2222 90 Telegram;cuties888888@gmail.com;NO;NO;CREDIT;NR;PUTHEAVY
SAT;100-054;HONG TE;3;"016 93 48 30 012 52 91 97 Telegram";longsithol@yahoo.com;NO;NO;CREDIT;90;PUTHEAVY
MON;100-541;KONG NUON GROUP CO., LTD - VAT;3;"089 856 824 TELEGRAM 010 856 824 092 555 416";;NO;NO;CREDIT;180;PUTHEAVY
TUE;400-573;CLIO CAM CO LTD;3;085 717 999 TELEGRAM;;NO;NO;CS 6 MONTHS;180;PUTHEAVY
THU;100-520;S.P.F 11808 CO.,LTD;3;"086 54 14 64 089 80 71 46 TELEDGRAM";;YES;NO;CREDIT;180;PUTHEAVY
FRI;100-149;ARTHEMIS CO.,LTD.(VAT);3;086 444 927 TELEGRAM;;NO;NO;CREDIT;180;PUTHEAVY
SAT;400-471;Dragon Powder M&D Co., Ltd.;3;"016 585 539 015 938 777";;YES;NO;CREDIT;90;PUTHEAVY
MON;400-595;90D BROTHER INVESTMENT CO.,LTD;3;"016451333 012451333 TELEGRAM 017323723";;YES;NO;"CS 3 MONTHS 21.10.20 to 21.01.2021";180;PUTHEAVY
WED;400-591;KS FINE LINE CO.,LTD;3;"099 222 368 077 222 368";;YES;NO;CREDIT;180;PUTHEAVY
FRI;400-447;RARY HANDYCRAFT;3;015 60 20 31 TELEGRAM;;NO;NO;CREDIT;90;PUTHEAVY
SAT;400-562;KHMER ANGKOR TRADING CO.,LTD;3;017 434 181 telegram;;NO;NO;CREDIT;90;PUTHEAVY
MON;400-594;Marketwide Distribution;3;096 20 22 670 TELEGRAM;;NO;NO;CS 3 MONTHS;180;PUTHEAVY
WED;400-459;KHMER KR MAXIM (CAMBODIA) CO.,LTD.;3;087 222 549 ( telegram );;YES;NO;CS 3 MONTHS;90;PUTHEAVY
FRI;400-590;COMMUNITY PHARMA CO.,LTD;3;"098 520 665 066 212 999";;NO;NO;CREDIT;90;PUTHEAVY
TUE;400-456;RSL DISTRIBUTION;3;"012 488 696 016 488 696";;NO;NO;CREDIT;180;PUTHEAVY
WED;100-247;PENG SENG DOCTOR WATER CO., LTD;3;"098 556 505 Telegram 010 681 965";;NO;NO;CREDIT;180;PUTHEAVY
THU;400-276;S.A.P FMCG TRADING CO.,LTD;3;098 762 192 Telegram;;NO;NO;CREDIT;180;PUTHEAVY
FRI;400-464;VeGGy's (Cambodia) Co., Ltd.;3;"078 878 666 012 515 515";;NO;NO;CREDIT;180;PUTHEAVY
SAT;400-476;Khmer Foods Group Co., Ltd.;3;086 900 647;;NO;NO;CREDIT;180;PUTHEAVY
MON;100-003;DKSH (CAMBODIA) LTD. (VAT);5;"067 222 944 b pisey ( foods) 069 6000 82 031 333 0040 b sokchea (dumex)";pisey.samrith@dksh.com;YES;NO;CREDIT;180;PUTHEAVY
TUE;400-467;MDC;3;096 26 27 718 ( telegram );;NO;NO;CREDIT;90;PUTHEAVY
WED;400-468;VENG CHHEANG TRADING CO.,LTD;3;"012 350 514 ( telegram ) 086 350 514";;YES;NO;"CS 6 MONTHS 12-03-2021 to 12.06.2021";90;PUTHEAVY
THU;400-612;R-Y DISTRIBUTION CO.,LTD.;3;"0974927890 0967572901";;NO;NO;CS 6 MONTHS (25.02.2021 to 25.05.2021);30;PUTHEAVY
TUE;100-009;HHK INTERNATIONAL CO.,LTD. (VAT);3;"016 663 111 078 555 036 077 817 036 (New Salesman)";;YES;NO;CREDIT;NR;PUTHEAVY
WED;400-611;TWO K (CAMBODIA)CO.,LTD;3;086 61 30 90 TELEGRAM;;YES;NO;CREDIT;180;PUTHEAVY
MON;100-232;AUSKHMER (FOOD);3;"017 222 530 086 56 86 84";"food-keyaccount@auskhmer.com foodsale6@auskhmer.com foodsale10@auskhmer.com";YES;DIS2% Only food;CREDIT;90;NORIN
TUE;400-075;KP;3;"081 905 068 096 258 8883";kpdistributor168@gmail.com;NO;NO;CREDIT;90;NORIN
WEN;100-002;HANDICRAFT;3;012 399 962;centbun@yahoo.com;NO;NO;CREDIT;14;NORIN
THU;400-173;NEM BATTAMBONG;3;087 807 668 / (011 53 63 73 Telegram);;NO;NO;CREDIT;14;NORIN
SAT;400-187;PS PREMIUM SUPPLIES;1;;xofoodanddevelopment@gmail.com;NO;NO;CREDIT;NR;NORIN
MON;400-042;ANGKOR DAIRY PRODUCTS CO.,LTD;3;"096 376 7976 087 262 616 093 241 618(account) 096 398 2119(TELAGRAM: SOPHEA)";"sophat.koem@angkormilk.com.kh but_piseth@angkormilk.com.kh ny_pharath@angkormilk.com.kh";YES;NO;CREDIT;90;NORIN
TUE;100-201;SONAVITH;3;;"sale_supervisor@sonavith.com stock_mgt@sonavith.com account-assistant3@sonavith.com ky_socheata@sonavith.com sale-supervisor@sonavith.com";YES;NO;CREDIT;90;NORIN
WEN;100-539;MODERN;3;016 324 656;"sreyphors.p@mpp-plastic.com sales.admin@mimextrading.com betagen@mimextrading.com";NO;NO;CREDIT;90;NORIN
THU;100-093;THAI HUOT;3;095 333 770 TELAGRAM:SAM OL;sales@thaihuot.com;NO;NO;CREDIT;NR;NORIN
FRI;100-059;NOUN FOOD;3;"093 592 646 012 452 210";channouncheas@yahoo.com;NO;NO;CREDIT;NR;NORIN
SAT;100-069;AUSKHMER (WINE);3;"085 457 777 (Manager) 017 222 781 (New Sale) 070 360 678 (Telegram Sale)";"sokmean.tiv@auskhmer.com winesales2@auskhmer.com";YES;NO;CREDIT;90;NORIN
MON;100-050;LSH;7;"010 774 308/070 658 57/ 015 333 612 010 230 233 (Telegram)";saleadmin01@lshcam.com;NO;Discount 5%All ដកតែmilk Juice and wine;CREDIT;90;NORIN
TUE;100-044;LEE'S FOOD;3;"078 777 180 077 777 015 098 307 272";"leesretail.kh@leesfrozen.com soen123@yahoo.com";NO;NO;CREDIT;90;NORIN 
WEN;100-055;PEN INVESTMENT NATURAL GOODS CO.,LTD.;3;087 623 134;"ping.vuthynhoung@gmail.compingconsumer.trading@gmail.com";NO;NO;CREDIT;90;NORIN 
THU;400-430;PING CONSUMER TRADING CO.,LTD.;3;"092 666 679 012 914 272(sale manager)";;NO;NO;CREDIT;90;NORIN 
FRI;100-120;M ASIA;3;"078 828 351 089 616 713";"sales@mac-kh.com info@mac-kh.com";NO;DIS 20%;CREDIT;NR;NORIN
MON;400-382;CYCS;3;"095 777163(rithea) 095 777 962 (nayheng) 015 691 337(HR) 095 777 643 (SALE)";"nayheng.yut@cycs.com raiya.sarath@cycs.com rithea.sao@cycs.com phally.you@cycs.com";YES;NO;CREDIT;90;NORIN
TUE;400-063;PP PERFECT;3;087 998 666;"rithyk62@gmail.com dara.ry@ppcambodia.com rith@ppcambodia.com";NO;"DIS 3% NO VAT";CREDIT;NR;NORIN 
WEN;400-439;HH Trading;3;"098 679 992 069 633 398 098 663 153 017 663 153";"LINE: Khunva ss@hourhuot.com";NO;NO;CREDIT;90;NORIN
THU;100-070;RANDONAL DISTRIBUTOR;3;081 555 064;;NO;NO;CREDIT;NR;NORIN
FRI;400-446;MAK MENGHONG;3;"012 622 590 012 579 787 070 579 787 line: LINA TELAGRAM: SENG CHAMONIKA";;NO;NO;CREDIT;NR;NORIN
SAT;400-164;Natural Prahok Khmer;2;"069 885 597 016 763 841 TELAGRAM :PISETH";;NO;NO;CREDIT;NR;NORIN
MON;400-145;BTL (HONILAC);3;010 222 620;khornprak007@gmail.com;NO;NO;CREDIT;90;NORIN 
TUE;100-150;DKSH(ABBOTT);7;"010 785 845/017 283 285 077 600 209( phearum dksh) SALE (086 345 067) DUMEX 067 333 743 / 081 264 466 (Sales Dumex)";"tepsaroath.keo@dksh.com om.makara@dksh.com.kh sophea.kea@dksh.com(sup dumex) rathny.leang@dksh.com rotna.seng@dksh.com(sale dumex) heng.kim@dksh.com";YES;NO;CREDIT;90;NORIN
THU;100-015;ANNAM CAMBODIA;3;"015 778 779 098 214 888 (Marketing) / 098 654 222 (Sup. Telegram)";"mt-rep1@annam-cambodia.com sreynou@annam-cambodia.com mt-rep4@annam-cambodia.com dara.sokhan@annam-cambodia.com ratanak@annam-cambodia.com";NO;NO;CREDIT;90;NORIN 
FRI;100-010;GOODHILL SHAMPOO;7;"077817036 (New Salesman) 098 706 111(good hill account) 087 350 587(SUPERVISOR)";"sokdanh.uy@goodhill.com.kh kimhak.han@goodhill.com.kh sonya.sin@goodhill.com.kh";NO;NO;CREDIT;NR;NORIN
MON;100-135;GOODHILL FOOD;7;"070 240 567(ream) 093 683 372 (Sup-Channa) 096 384 7067(telegram:cheatra)";"sothearoth.kav@goodhill.com.kh sophea.phoeun@goodhill.com.kh channa.lan@goodhill.com.kh";NO;NO;CREDIT;NR;NORIN 
TUE;400-055;MI KONG BEY;3;"(012 588 085 Telegram) 012 999 993 010 588 085 (Sales)";;NO;NO;CREDIT;NR;NORIN 
WEN;100-042;JIN MASTER;3;"012 877 526 086 6000 77 (Telegram)";jinmaster168@gmail.com;NO;NO;CREDIT;RETURN WHEN THE ITEMS EXPIRED;NORIN
THU;400-332;TOK WOORISOOL CO.LTD;3;017 45 45 71 (Manager);"phanpheakdey708@yahoo.com daisikpark894@gmail.com baraingleng@gmail.com tokwoorisool@gmail.com";NO;NO;CREDIT;90;NORIN
FRI;400-064;LOTUS IMPORT;3;010 912 777;"vuthy@lotuscambodia.com sokkhoeurn@lotuscambodia.com";YES;DIS 3%;CREDIT;NR;NORIN
SAT;100-028;TAN BROTHERS;3;012425787      /012997049;"pdm@tanbrothersauto.com nhimtoranny81@gmail.com";NO;NO;CREDIT;180;NORIN
MON;100-215;TAN BROTHERS wine;3;;;NO;NO;CREDIT;NR;NORIN
TUE;400-138;GBC;3;;chantha គ្រឿងបរិក្ខា;NO;NO;CREDIT;90;NORIN
WEN;400-200;STR;3;017 666 618/070 300 022;acc@strctrading.com;YES;CONSIGNMENT;CREDIT;90;NORIN
THU;400-109;BELLE FRANCE;3;;"heng_leanghak@yahoo.com ahleang4181@gmail.com";NO;NO;CREDIT;90;NORIN
FRI;400-334;SUSTAINABLE (khmer green charcoal);3;;sales@kgc-cambodia.com;YES;NO;CREDIT;NR;NORIN
SAT;400-237;GOLD PANDA;3;071 9999 541/ 016 260 313;goldpadacambodia@gmail.com;NO;NO;CREDIT;90;NORIN
MON;400-568;PRINCE CONSUMER;3;016 919 016 / 098 212 820 (Sale Telegram);LINE: Chanthy Than;NO;NO;CREDIT;90;NORIN
TUE;400-404;Mosquito Repellent;3;;dharma.cosmetics.laboratory@gmail.com;NO;NO;CREDIT;NR;NORIN
WEN;400-039;VMH  TRADING CO.,LTD.;3;"012 778 846 011 380 839(PUSEY)";"menglayhe@online.com.kh menglayhe46@gmail.com sdltranding@gmail.com";NO;NO;CREDIT;90;NORIN
THU;400-112;RINGACAM INVESTMENT(ម្រំ) -CONSIGNMENT;3;092 578 123;moringacam@gmail.com;NO;NO;CREDIT;90;NORIN
FRI;100-452;ORCHEL ORGANIC FARM(CONSIGNMENT);3;016 979 555;porkoung@orchelfarm.com;NO;DIS-5%;CREDIT;90;NORIN
SAT;400-160;AUNG NAY LINHTUN(CAMBODIA)CO.,LTD.(CONSIGNMENT);3;012 869 219;buntha1221@gmail.com;NO;NO;CREDIT;90;NORIN
MON;400-030;KCV DISTRIBUTION CO.,LTD.COLGAT (012 644 461)manager;3;"099 348 648 070 929 300(SALE)";pheap.duch@kcv.com.kh;YES;NO;CREDIT;90;NORIN
WEN;400-179;HBI IMPORT EXPORT CO.,LTD.(CONSIGNMENT 3 MONTHS);3;;"touch.theara@hbi-kh.com neth.sopheara@hbi-kh.com";YES;NO;CREDIT;90;NORIN
THU;100-065;UNT (DRY);7;"010 359 777( B.SOPHY) 010 940 777(SALE SIHA) 010 903 777(Dry food) 012 979238(Dry food) 081 356 575 (Mineral water, Nescafe (Telegram) 011 616 575 (Samnang Ice Cream) 096 426 8300(Cowhead, Hwa Tai, Oldtown) 093 668 777(NAM THAI:TELEGRAM)";"ngethsophy@untwholesale.com sales@untwholesale.com ketya@untwholesale.com tinaro@untwholesale.com pheang.lim@untwholesale.com samnang.toem@untwholesale.com(SALE NESTLE) incheyrithy@untwholesale.com (cowhead) seakly@untwholesale.com(lactasoy)";YES;NO;CREDIT;NR;NORIN
FRI;400-443;UNT WHOLESALE CO.,LTD - (CHILL|FROZEN);14;;;NO;NO;CREDIT;NR;NORIN
SAT;400-444;UNT (ICE CREAM);7;;;NO;NO;CREDIT;NR;NORIN
MON;100-588;DK DAIRY CO.,LTD.;3;098 390 820(SALE);;NO;DIS-5%;CREDIT;90;NORIN
TUE;400-102;ORGANIC GREEN TEA;3;011 55 11 55;tombandos@gmail.com;NO;DIS-3%;CREDIT;90;NORIN
WEN;400-206;FAMILY PLANTATION(CONSIGNMENT 3MONTHS);3;012 986 388;sungkam87@gmail.com;NO;NO;CREDIT;90;NORIN
THU;100-311;KY SIV CHHENG (PROTEIN FOODS);3;012 882 737;;NO;NO;CREDIT;90;NORIN
FRI;400-209;INDOGUNA CAMBODIA;3;070 888 724;ssaing@indoguna-cambodia.com;YES;DIS-3%;CREDIT;NR;NORIN
SAT;400-058;Jack Food Co., Ltd;3;012 62 63 09 (Manager);sale@jacksfood.net;NO;NO;CREDIT;90;NORIN
MON;400-438;MOONLIGHT WINE & BEVERAGE CO.,LTD;3;"088 88 79 735 070 567 666(TELEGRAM)";;NO;NO;CREDIT;90;NORIN
TUE;100-530;FMCG CAMBODIA PHNOM PENH;3;"077 917 222 086 6133 87";;NO;NO;CREDIT;90;NORIN
WEN;100-125;GOODHILL DUTCH;3;098 249 551;sokhen.som@goodhill.com.kh;YES;NO;CREDIT;90;NORIN
THU;100-112;CYSPHARMA CO.,LTD.;3;"078 510 310/096 765 2652 098 855 880 012 920 698(manger)";"samphorsmeng49@gmail.com samrach.kim@cyspharma.com eljay.p.bonaobra@cyspharma.com";NO;NO;CREDIT;90;NORIN
FRI;400-218;GREEN LIVING ENTERPRISE(CONSIGNMENT(3MONTHS);3;"061 516 064/087 516064 096 273 0030(SALE SOPHEAK)";heangtailim@gmail.com;NO;NO;CREDIT;90;NORIN 
SAT;400-224;LENG CHOU HENG(CHOCO PIE);3;"077 252 222 077 616 505 010 311 071(telegram: sokha)";lch.lchimex@gmail.com;YES;NO;CREDIT;90;NORIN 
MON;400-221;RPG IMEX CO.,LTD;3;081 666 994;"orion.seng@yahoo.com rpg.imex@gmail.com";NO;Dis 3%;CREDIT;90;NORIN
TUE;100-167;CP;3;096 287 2066;;NO;NO;CREDIT;NR;NORIN 
WEN;400-241;PERFECT COMPANION;3;"077 901 400 086 464 403";"rathao567@gmail.com sukhum@etedairy.com suwanta.see@etedairy.com";NO;NO;CREDIT;90;NORIN
THU;400-357;S.T HOT;3;"076 600 0059(SIRDY) 085 331 888 085 323 888(soben) 096 510 5555(soben)";imkaneth767768@gmail.com;NO;DIS 5%;CREDIT;90;NORIN
FRI;400-216;SUPER EAGLE CO.,LTD.(CONSIGNMENT 3MONTH);3;071 357 7777/099 55 66 98;sivyou@supereagleco.com;NO;NO;CREDIT;NR;NORIN
SAT;400-372;BATIA;3;"016 635 082(CHAINA) 070 531 573 095 647 098(new sale)";806569025@qq.com;NO;NO;CREDIT;90;NORIN
MON;400-373;Grand Hill Trading Company Limited;3;061 36 75 02;grandhill.kh@gmail.com;NO;NO;CREDIT;90;NORIN
THU;400-396;COS-KIN PROFESSIONAL CO.,LTD;3;"012 832 802(manager) 015 889 884 015 311 461(NEW SALE) 096 236 6794";;NO;"consingment 6month SEP-MARCH 2020";CREDIT;90;NORIN
FRI;100-157;AA PHNOM PENH( Mail);3;093 614 877(sale);aapptrading@yahoo.com;YES;"consingment 6month SEP-MARCH 2020 DIS 10%(BY SALE REPORT) CHANGE EXP BEFORE 6M";CREDIT;90;NORIN
SAT;400-413;OUI HING IMPORT & EXPORT CO.,LTD;3;"011 968 899 081 818 996(telegram: Keath Seng)";;NO;NO;CREDIT;90;NORIN
MON;400-426;"S.O.G.C CAMBODIA CO., LTD GOODWILL (CAMBODIA) CO.,Ltd.";3;"088 8600 107 087 600 107 093 89 87 91 098 329 006(new sale)  ( 010667080 telegram)";"sogccambodia@gmail.com saremelco888@gmail.com haysobonn@sogccambodia.com info@sogccambodia.com";NO;NO;"CS 6MONTH (FEB  JULY2020)";90;NORIN
TUE;400-427;Jupiter Foods International (Cambodia) Co.,LTD;3;"096 363 3265 093 500 986";"office.jupitercambodia@gmail.com sales2.jupiterfood@gmail.com jupitercambodia@gmail.com warehouse.jupitercambodia@gmail.com";NO;NO;CREDIT;90;NORIN
WEN;400-127;T&C PRODUCTS DISTRIBUTOR;3;010570550(Sony);thousony77@gmail.com;NO;NO;CREDIT;NR;NORIN
THU;400-131;Jing Tu COMPANY(Consignment);3;"0976515007 088 9280189";;NO;NO;CREDIT;90;NORIN
FRI;400-432;EPASAR ONLINE MARKET;3;;;NO;NO;CREDIT;NR;NORIN
SAT;400-435;LH LIAN HENG (CAMBODIA) FROZEN DISTRIBUTOR CO.,LTD;3;069 48 49 47 (Telegram);lhfrozen.cambodia@gmail.com;NO;NO;CREDIT;90;NORIN
MON;400-240;AMN;3;"070 369 999(LINE) 077 555 125(TELAGRAM)";;NO;8% Forever;CREDIT;NR;NORIN
TUE;200-087;MAKRO THAI;14;;;NO;NO;CREDIT;NR;NORIN
